match_id,possession,team,period,action_number,event_id,index,minute,second,duration,player,player_id,position,type,location,location_x,location_y,pass_end_location,carry_end_location,pass_length,pass_angle,pass_height,pass_type,pass_outcome,pass_recipient,play_pattern,end_x,end_y,under_pressure_flag,outcome_label_x,outcome_label_y,reached_40_flag,reached_60_flag,analysis_end_action_number_to_40,analysis_end_action_number_to_60,big_pattern_to_40_id,big_pattern_to_40_name,big_pattern_to_60_id,big_pattern_to_60_name,first_3_relation_id,first_3_relation_name,position_11,is_in_to_40_window,is_in_to_60_window
4005776,33,Famalicão,1,28,c7af035a-5209-503f-b3fe-13a6e579a581,476,12,31,1.035,Tom van de Looi,15541.0,Right Defensive Midfield,Carry,"[78.0, 50.9]",78.0,50.9,,"[78.5, 51.8]",,,,,,,Regular Play,78.5,51.8,False,success_total,success_total,1,1,5,9,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,DM,0,0
4005776,33,Famalicão,1,29,94159e59-7752-5951-a3fe-f3e21eb1a5e0,477,12,32,1.748,Tom van de Looi,15541.0,Right Defensive Midfield,Pass,"[78.5, 51.8]",78.5,51.8,"[71.6, 32.6]",,20.4,-1.915799,Ground Pass,,,Justin de Haas,Regular Play,71.6,32.6,False,success_total,success_total,1,1,5,9,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,DM,0,0
4005776,33,Famalicão,1,30,c288e839-a189-5e98-80ca-b5a2b53a743b,479,12,34,3.328,Justin de Haas,21721.0,Left Center Back,Carry,"[71.6, 32.6]",71.6,32.6,,"[78.5, 31.6]",,,,,,,Regular Play,78.5,31.6,False,success_total,success_total,1,1,5,9,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,LCB,0,0
4005776,33,Famalicão,1,31,a43e6c98-a33f-5846-a9c8-81ee9ee765aa,480,12,37,3.463,Justin de Haas,21721.0,Left Center Back,Pass,"[78.5, 31.6]",78.5,31.6,"[119.5, 60.5]",,50.16,0.613992,High Pass,,Out,,Regular Play,119.5,60.5,False,success_total,success_total,1,1,5,9,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,LCB,0,0
4005776,47,Famalicão,1,1,1931e15d-6356-5899-9e1a-02a12336ed6e,613,18,48,1.015,Lazar Carević,153293.0,Goalkeeper,Pass,"[16.4, 28.9]",16.4,28.9,"[20.8, 19.9]",,10.02,-1.116077,Ground Pass,,,Justin de Haas,Regular Play,20.8,19.9,False,success_partial,success_partial,1,0,5,7,4,center_exit_pattern,1,interior_exterior_same_side,9,GK/CB-CB-MC,GK,1,1
4005776,47,Famalicão,1,2,a990b76c-1d88-5def-8a3a-9c856d0a623e,615,18,49,4.106,Justin de Haas,21721.0,Left Center Back,Carry,"[20.8, 19.9]",20.8,19.9,,"[33.3, 19.9]",,,,,,,Regular Play,33.3,19.9,False,success_partial,success_partial,1,0,5,7,4,center_exit_pattern,1,interior_exterior_same_side,9,GK/CB-CB-MC,LCB,1,1
4005776,47,Famalicão,1,3,00a9ba5c-9267-5f51-ba9c-374ad674dcb5,616,18,53,0.891,Justin de Haas,21721.0,Left Center Back,Pass,"[33.3, 19.9]",33.3,19.9,"[43.3, 18.5]",,10.1,-0.139096,Ground Pass,,,Mathias De Amorim,Regular Play,43.3,18.5,False,success_partial,success_partial,1,0,5,7,4,center_exit_pattern,1,interior_exterior_same_side,9,GK/CB-CB-MC,LCB,1,1
4005776,47,Famalicão,1,4,8284a1b5-41ea-5d04-bab4-70805a076a2c,618,18,54,4.021,Mathias De Amorim,405601.0,Left Defensive Midfield,Carry,"[43.3, 18.5]",43.3,18.5,,"[49.9, 21.6]",,,,,,,Regular Play,49.9,21.6,False,success_partial,success_partial,1,0,5,7,4,center_exit_pattern,1,interior_exterior_same_side,9,GK/CB-CB-MC,DM,1,1
4005776,47,Famalicão,1,5,29942ec7-4ecc-52f0-abb9-d762aa7606a3,619,18,58,0.615,Mathias De Amorim,405601.0,Left Defensive Midfield,Pass,"[49.9, 21.6]",49.9,21.6,"[55.8, 30.5]",,10.68,0.985391,Ground Pass,,,Tom van de Looi,Regular Play,55.8,30.5,False,success_partial,success_partial,1,0,5,7,4,center_exit_pattern,1,interior_exterior_same_side,9,GK/CB-CB-MC,DM,1,1
4005776,47,Famalicão,1,6,70bd160d-286b-5249-819e-9761f3daa182,621,18,58,0.872,Tom van de Looi,15541.0,Right Defensive Midfield,Carry,"[55.8, 30.5]",55.8,30.5,,"[56.4, 30.5]",,,,,,,Regular Play,56.4,30.5,True,success_partial,success_partial,1,0,5,7,4,center_exit_pattern,1,interior_exterior_same_side,9,GK/CB-CB-MC,DM,0,1
4005776,47,Famalicão,1,7,7a612056-e193-57e5-a21e-f04ab30a3371,623,18,59,1.795,Tom van de Looi,15541.0,Right Defensive Midfield,Pass,"[56.4, 30.5]",56.4,30.5,"[85.1, 5.8]",,37.87,-0.710631,High Pass,,Incomplete,,Regular Play,85.1,5.8,True,success_partial,success_partial,1,0,5,7,4,center_exit_pattern,1,interior_exterior_same_side,9,GK/CB-CB-MC,DM,0,1
4005776,63,Famalicão,1,1,50752e9b-e991-59fa-8387-ca55734c419c,942,27,2,1.484,Lazar Carević,153293.0,Goalkeeper,Pass,"[16.0, 45.9]",16.0,45.9,"[20.0, 23.5]",,22.75,-1.394087,Ground Pass,Free Kick,,Justin de Haas,From Free Kick,20.0,23.5,False,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,GK,1,1
4005776,63,Famalicão,1,2,ec2081d1-7df0-5e2a-b6a5-3d6434fdf961,944,27,4,8.592,Justin de Haas,21721.0,Left Center Back,Carry,"[20.0, 23.5]",20.0,23.5,,"[51.6, 21.2]",,,,,,,From Free Kick,51.6,21.2,False,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,LCB,1,1
4005776,63,Famalicão,1,3,5a38359e-60e3-5b11-b3c6-72ffe225fae6,945,27,12,1.98,Justin de Haas,21721.0,Left Center Back,Pass,"[51.6, 21.2]",51.6,21.2,"[42.2, 45.7]",,26.24,1.937149,Ground Pass,,,Leonardo Javier Realpe Montaño,From Free Kick,42.2,45.7,False,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,LCB,1,1
4005776,63,Famalicão,1,4,154d37fc-676a-53f3-80e8-7961e39c4b3c,947,27,14,0.477,Leonardo Javier Realpe Montaño,44099.0,Right Center Back,Carry,"[42.2, 45.7]",42.2,45.7,,"[44.3, 49.5]",,,,,,,From Free Kick,44.3,49.5,False,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,RCB,1,1
4005776,63,Famalicão,1,5,768bc4bd-4a21-59ed-b3b6-1c8f3646e890,948,27,15,1.635,Leonardo Javier Realpe Montaño,44099.0,Right Center Back,Pass,"[44.3, 49.5]",44.3,49.5,"[63.1, 66.4]",,25.28,0.732227,Ground Pass,,,Rodrigo Pinheiro Ferreira,From Free Kick,63.1,66.4,False,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,RCB,0,1
4005776,63,Famalicão,1,6,e7d3de26-1700-5818-8a79-b84bf212de33,950,27,16,1.879,Rodrigo Pinheiro Ferreira,39010.0,Right Back,Carry,"[63.1, 66.4]",63.1,66.4,,"[75.5, 62.6]",,,,,,,From Free Kick,75.5,62.6,True,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,RB,0,1
4005776,63,Famalicão,1,7,e0024e98-f815-5381-a6a5-de79e0eb584f,952,27,18,0.6,Rodrigo Pinheiro Ferreira,39010.0,Right Back,Pass,"[75.5, 62.6]",75.5,62.6,"[84.3, 57.2]",,10.32,-0.550386,Ground Pass,,,Gustavo Filipe Alves Freitas Azevedo Sá,From Free Kick,84.3,57.2,True,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,RB,0,1
4005776,63,Famalicão,1,8,42779101-b090-54c5-bd8f-b1e491f3aa17,954,27,19,0.767,Gustavo Filipe Alves Freitas Azevedo Sá,299291.0,Center Attacking Midfield,Carry,"[84.3, 57.2]",84.3,57.2,,"[88.5, 61.2]",,,,,,,From Free Kick,88.5,61.2,False,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,AM,0,0
4005776,63,Famalicão,1,9,11f2deea-6875-5d35-8699-b4769abfbf1d,955,27,20,1.123,Gustavo Filipe Alves Freitas Azevedo Sá,299291.0,Center Attacking Midfield,Pass,"[88.5, 61.2]",88.5,61.2,"[93.9, 74.7]",,14.54,1.19029,Ground Pass,,,Gil Bastião Dias,From Free Kick,93.9,74.7,False,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,AM,0,0
4005776,63,Famalicão,1,10,c03d25df-364b-56c7-9375-ee6624533b07,957,27,21,0.474,Gil Bastião Dias,4399.0,Right Wing,Carry,"[93.9, 74.7]",93.9,74.7,,"[96.8, 74.1]",,,,,,,From Free Kick,96.8,74.1,True,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,RW,0,0
4005776,63,Famalicão,1,11,cae4acc3-1e0e-5c4e-9d4d-3c808c1c7df2,959,27,21,0.407,Gil Bastião Dias,4399.0,Right Wing,Pass,"[96.8, 74.1]",96.8,74.1,"[97.2, 67.6]",,6.51,-1.509335,Ground Pass,,,Gustavo Filipe Alves Freitas Azevedo Sá,From Free Kick,97.2,67.6,True,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,RW,0,0
4005776,63,Famalicão,1,12,595c22e6-b820-5852-9904-f374dece27e9,961,27,22,0.219,Gustavo Filipe Alves Freitas Azevedo Sá,299291.0,Center Attacking Midfield,Carry,"[97.2, 67.6]",97.2,67.6,,"[97.0, 68.6]",,,,,,,From Free Kick,97.0,68.6,False,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,AM,0,0
4005776,63,Famalicão,1,13,328b277a-7c69-5798-b4c8-2c92c4462b55,962,27,22,2.094,Gustavo Filipe Alves Freitas Azevedo Sá,299291.0,Center Attacking Midfield,Pass,"[97.0, 68.6]",97.0,68.6,"[113.3, 74.7]",,17.4,0.358098,Ground Pass,,,Gil Bastião Dias,From Free Kick,113.3,74.7,False,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,AM,0,0
4005776,63,Famalicão,1,14,1813db51-36bb-5061-b741-7830cf3832a4,965,27,24,1.048,Gil Bastião Dias,4399.0,Right Wing,Carry,"[113.3, 74.7]",113.3,74.7,,"[113.9, 75.1]",,,,,,,From Free Kick,113.9,75.1,True,success_total,success_total,1,1,4,7,4,center_exit_pattern,2,interior_exterior_opposite_side,1,GR-CB's,RW,0,0
4005776,75,Famalicão,1,1,c0994aeb-fc99-56b1-8614-a59bd4628c4d,1132,33,4,2.053,Justin de Haas,21721.0,Left Center Back,Pass,"[13.1, 47.4]",13.1,47.4,"[21.6, 59.3]",,14.62,0.950547,Low Pass,Interception,,Rodrigo Pinheiro Ferreira,Regular Play,21.6,59.3,False,success_partial,success_partial,1,0,6,7,1,interior_exterior_same_side,1,interior_exterior_same_side,27,Outros,LCB,1,1
4005776,75,Famalicão,1,2,1cf8dc43-1f91-52fe-a316-d29b178c0fec,1134,33,6,0.059,Rodrigo Pinheiro Ferreira,39010.0,Right Back,Carry,"[21.6, 59.3]",21.6,59.3,,"[22.6, 61.1]",,,,,,,Regular Play,22.6,61.1,False,success_partial,success_partial,1,0,6,7,1,interior_exterior_same_side,1,interior_exterior_same_side,27,Outros,RB,1,1
4005776,75,Famalicão,1,3,2155b77c-52ca-597f-a7fe-10b224c2258f,1135,33,6,1.098,Rodrigo Pinheiro Ferreira,39010.0,Right Back,Pass,"[22.6, 61.1]",22.6,61.1,"[11.0, 58.4]",,11.91,-2.912906,Ground Pass,,,Tom van de Looi,Regular Play,11.0,58.4,False,success_partial,success_partial,1,0,6,7,1,interior_exterior_same_side,1,interior_exterior_same_side,27,Outros,RB,1,1
4005776,75,Famalicão,1,4,e2dc17b0-8f74-5336-b8c6-f86fe34eced7,1137,33,7,1.937,Tom van de Looi,15541.0,Right Defensive Midfield,Pass,"[11.2, 58.9]",11.2,58.9,"[44.3, 75.9]",,37.21,0.474464,High Pass,,,Gil Bastião Dias,Regular Play,44.3,75.9,False,success_partial,success_partial,1,0,6,7,1,interior_exterior_same_side,1,interior_exterior_same_side,27,Outros,DM,1,1
4005776,75,Famalicão,1,5,91319cbd-c843-5589-bdaf-c242f90a26ef,1139,33,9,5.8,Gil Bastião Dias,4399.0,Right Wing,Carry,"[44.3, 75.9]",44.3,75.9,,"[53.7, 52.4]",,,,,,,Regular Play,53.7,52.4,True,success_partial,success_partial,1,0,6,7,1,interior_exterior_same_side,1,interior_exterior_same_side,27,Outros,RW,1,1
4005776,75,Famalicão,1,6,7b7d8da4-59d4-542a-b63c-f1b611e7df29,1141,33,15,1.337,Gil Bastião Dias,4399.0,Right Wing,Pass,"[53.7, 52.4]",53.7,52.4,"[49.7, 50.1]",,4.61,-2.619758,Ground Pass,,,Gustavo Filipe Alves Freitas Azevedo Sá,Regular Play,49.7,50.1,False,success_partial,success_partial,1,0,6,7,1,interior_exterior_same_side,1,interior_exterior_same_side,27,Outros,RW,1,1
4005776,75,Famalicão,1,7,ac53d347-0ebc-5277-ae18-49c5b2faa316,1143,33,16,0.483,Gustavo Filipe Alves Freitas Azevedo Sá,299291.0,Center Attacking Midfield,Pass,"[49.7, 50.3]",49.7,50.3,"[50.4, 37.4]",,12.92,-1.516586,Ground Pass,,Incomplete,,Regular Play,50.4,37.4,False,success_partial,success_partial,1,0,6,7,1,interior_exterior_same_side,1,interior_exterior_same_side,27,Outros,AM,0,1
4005776,159,Famalicão,2,1,a9ba3031-adc7-5d62-89af-ff8ceff2ccaa,2317,65,20,0.704,Lazar Carević,153293.0,Goalkeeper,Pass,"[4.1, 42.8]",4.1,42.8,"[31.0, 74.7]",,41.73,0.870228,Ground Pass,Goal Kick,,Gustavo García dos Santos,From Goal Kick,31.0,74.7,False,success_partial,success_partial,1,0,4,6,5,outer_inner_exit,5,outer_inner_exit,22,GK-DB-MC,GK,1,1
4005776,159,Famalicão,2,2,3ede3008-7e53-5f53-b060-4ad779055003,2319,65,22,0.858,Gustavo García dos Santos,122873.0,Right Back,Pass,"[46.7, 78.8]",46.7,78.8,"[47.7, 73.3]",,5.59,-1.390943,Ground Pass,,,Gustavo Filipe Alves Freitas Azevedo Sá,From Goal Kick,47.7,73.3,False,success_partial,success_partial,1,0,4,6,5,outer_inner_exit,5,outer_inner_exit,22,GK-DB-MC,RB,1,1
4005776,159,Famalicão,2,3,6895164b-db5c-551c-bf0c-bcb831f73a99,2321,65,23,3.259,Gustavo Filipe Alves Freitas Azevedo Sá,299291.0,Center Attacking Midfield,Carry,"[47.7, 73.3]",47.7,73.3,,"[51.5, 56.4]",,,,,,,From Goal Kick,51.5,56.4,False,success_partial,success_partial,1,0,4,6,5,outer_inner_exit,5,outer_inner_exit,22,GK-DB-MC,AM,1,1
4005776,159,Famalicão,2,4,f55f4560-123b-5910-90a8-37029ef647ea,2322,65,27,1.772,Gustavo Filipe Alves Freitas Azevedo Sá,299291.0,Center Attacking Midfield,Pass,"[51.5, 56.4]",51.5,56.4,"[51.5, 27.6]",,28.8,-1.570796,Ground Pass,,,Rodrigo Pinheiro Ferreira,From Goal Kick,51.5,27.6,False,success_partial,success_partial,1,0,4,6,5,outer_inner_exit,5,outer_inner_exit,22,GK-DB-MC,AM,1,1
4005776,159,Famalicão,2,5,6b156eea-131e-53b2-aa76-bfa5d84c377d,2324,65,28,3.712,Rodrigo Pinheiro Ferreira,39010.0,Left Back,Carry,"[51.5, 27.6]",51.5,27.6,,"[71.8, 17.3]",,,,,,,From Goal Kick,71.8,17.3,False,success_partial,success_partial,1,0,4,6,5,outer_inner_exit,5,outer_inner_exit,22,GK-DB-MC,LB,0,1
4005776,159,Famalicão,2,6,62665a86-7ea9-5260-ae7d-b2918490f090,2325,65,32,0.774,Rodrigo Pinheiro Ferreira,39010.0,Left Back,Pass,"[71.8, 17.3]",71.8,17.3,"[87.9, 17.3]",,16.1,0.0,Ground Pass,,Incomplete,,From Goal Kick,87.9,17.3,False,success_partial,success_partial,1,0,4,6,5,outer_inner_exit,5,outer_inner_exit,22,GK-DB-MC,LB,0,1
4005776,189,Famalicão,2,1,5388230a-5f7f-5f5e-95ed-7b5e372cd355,2664,74,59,1.401,Lazar Carević,153293.0,Goalkeeper,Pass,"[6.2, 44.1]",6.2,44.1,"[6.3, 33.9]",,10.2,-1.560993,Ground Pass,Goal Kick,,Justin de Haas,From Goal Kick,6.3,33.9,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,GK,1,1
4005776,189,Famalicão,2,2,30bf4f96-50df-58f4-806f-e8755b3666b7,2666,75,0,6.0,Justin de Haas,21721.0,Left Center Back,Carry,"[6.3, 33.9]",6.3,33.9,,"[22.1, 33.3]",,,,,,,From Goal Kick,22.1,33.3,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,LCB,1,1
4005776,189,Famalicão,2,3,17ee54e3-f4ad-558f-93ff-f0934e6fbabc,2667,75,6,1.817,Justin de Haas,21721.0,Left Center Back,Pass,"[22.1, 33.3]",22.1,33.3,"[21.5, 60.3]",,27.01,1.593015,Ground Pass,,,Leonardo Javier Realpe Montaño,From Goal Kick,21.5,60.3,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,LCB,1,1
4005776,189,Famalicão,2,4,d66003a5-e669-5936-8301-d7e4f032ea5e,2669,75,8,0.507,Leonardo Javier Realpe Montaño,44099.0,Right Center Back,Carry,"[21.5, 60.3]",21.5,60.3,,"[24.1, 61.5]",,,,,,,From Goal Kick,24.1,61.5,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,RCB,1,1
4005776,189,Famalicão,2,5,c360319c-d451-5a6d-8397-c1c351811fcb,2670,75,8,1.747,Leonardo Javier Realpe Montaño,44099.0,Right Center Back,Pass,"[24.1, 61.5]",24.1,61.5,"[47.3, 75.7]",,27.2,0.549247,Ground Pass,,,Gustavo García dos Santos,From Goal Kick,47.3,75.7,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,RCB,1,1
4005776,189,Famalicão,2,6,b03d49e8-f30a-5fd3-9881-02efa824a334,2672,75,10,1.899,Gustavo García dos Santos,122873.0,Right Back,Carry,"[47.3, 75.7]",47.3,75.7,,"[55.8, 76.3]",,,,,,,From Goal Kick,55.8,76.3,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,RB,1,1
4005776,189,Famalicão,2,7,c6403a06-879c-518c-8c3c-c6581786e029,2673,75,12,3.003,Gustavo García dos Santos,122873.0,Right Back,Pass,"[55.8, 76.3]",55.8,76.3,"[90.1, 76.3]",,34.3,0.0,High Pass,,,Simon Elisor,From Goal Kick,90.1,76.3,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,RB,1,1
4005776,189,Famalicão,2,8,5c8ecdeb-5bad-5660-8d53-fc9190f9355e,2675,75,15,4.229,Simon Elisor,45084.0,Center Forward,Carry,"[90.1, 76.3]",90.1,76.3,,"[95.2, 77.5]",,,,,,,From Goal Kick,95.2,77.5,True,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,CF,0,1
4005776,189,Famalicão,2,9,e03f6d1a-00f5-5894-a297-2fc85f7e2836,2678,75,19,1.095,Simon Elisor,45084.0,Center Forward,Pass,"[95.2, 77.5]",95.2,77.5,"[89.1, 77.7]",,6.1,3.108818,Ground Pass,,,Gustavo García dos Santos,From Goal Kick,89.1,77.7,True,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,CF,0,1
4005776,189,Famalicão,2,10,c16e7ef7-fbfa-5a65-97c8-afde374f9ef3,2680,75,20,0.618,Gustavo García dos Santos,122873.0,Right Back,Carry,"[89.1, 77.7]",89.1,77.7,,"[89.7, 76.1]",,,,,,,From Goal Kick,89.7,76.1,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,RB,0,0
4005776,189,Famalicão,2,11,7a69040b-5e9e-5258-9c0e-91ead49f4c5b,2681,75,21,0.942,Gustavo García dos Santos,122873.0,Right Back,Pass,"[89.7, 76.1]",89.7,76.1,"[86.0, 64.4]",,12.27,-1.877084,Ground Pass,,,Tom van de Looi,From Goal Kick,86.0,64.4,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,RB,0,0
4005776,189,Famalicão,2,12,262fa264-3923-5f4b-8f5f-0856e2d1e02f,2683,75,22,1.6,Tom van de Looi,15541.0,Right Defensive Midfield,Carry,"[86.0, 64.4]",86.0,64.4,,"[80.3, 58.7]",,,,,,,From Goal Kick,80.3,58.7,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,DM,0,0
4005776,189,Famalicão,2,13,76b87888-5c99-5d55-bc0b-dda5aa7b6852,2684,75,24,1.33,Tom van de Looi,15541.0,Right Defensive Midfield,Pass,"[80.3, 58.7]",80.3,58.7,"[77.3, 33.5]",,25.38,-1.689286,Ground Pass,,,Rodrigo Pinheiro Ferreira,From Goal Kick,77.3,33.5,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,DM,0,0
4005776,189,Famalicão,2,14,57a80950-a7c2-5732-be93-542783c9063f,2686,75,25,1.28,Rodrigo Pinheiro Ferreira,39010.0,Left Back,Carry,"[77.3, 33.5]",77.3,33.5,,"[79.3, 26.4]",,,,,,,From Goal Kick,79.3,26.4,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,LB,0,0
4005776,189,Famalicão,2,15,98dc3cc0-8dd2-5153-b70d-45cc1cdef4f7,2687,75,26,1.939,Rodrigo Pinheiro Ferreira,39010.0,Left Back,Pass,"[79.3, 26.4]",79.3,26.4,"[92.5, 7.3]",,23.22,-0.966069,Ground Pass,,,Antoine Joujou,From Goal Kick,92.5,7.3,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,LB,0,0
4005776,189,Famalicão,2,16,15224a06-b91f-54bc-847d-ec4b33ab4ad8,2689,75,28,3.355,Antoine Joujou,361077.0,Left Wing,Carry,"[92.5, 7.3]",92.5,7.3,,"[99.4, 21.5]",,,,,,,From Goal Kick,99.4,21.5,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,LW,0,0
4005776,189,Famalicão,2,17,bbd17177-cb41-536e-bfa5-344c0ad2f61b,2690,75,31,1.993,Antoine Joujou,361077.0,Left Wing,Pass,"[99.4, 21.5]",99.4,21.5,"[115.8, 51.8]",,34.45,1.074693,High Pass,,Incomplete,,From Goal Kick,115.8,51.8,False,success_total,success_total,1,1,7,9,1,interior_exterior_same_side,1,interior_exterior_same_side,1,GR-CB's,LW,0,0
4005776,194,Famalicão,2,1,e482441c-9849-5ebb-862f-d739516b2187,2734,77,5,1.041,Lazar Carević,153293.0,Goalkeeper,Pass,"[23.9, 38.8]",23.9,38.8,"[28.8, 30.9]",,9.3,-1.015618,Ground Pass,,,Justin de Haas,Regular Play,28.8,30.9,False,success_total,success_total,1,1,5,6,1,interior_exterior_same_side,1,interior_exterior_same_side,4,GK-CB-DB,GK,1,1
4005776,194,Famalicão,2,2,2ebae428-3632-5644-8fdc-001e37ce872f,2736,77,6,1.256,Justin de Haas,21721.0,Left Center Back,Carry,"[28.8, 30.9]",28.8,30.9,,"[33.9, 27.6]",,,,,,,Regular Play,33.9,27.6,False,success_total,success_total,1,1,5,6,1,interior_exterior_same_side,1,interior_exterior_same_side,4,GK-CB-DB,LCB,1,1
4005776,194,Famalicão,2,3,231c0ff8-36f6-5281-8a34-08231541969d,2737,77,7,2.034,Justin de Haas,21721.0,Left Center Back,Pass,"[33.9, 27.6]",33.9,27.6,"[58.4, 9.8]",,30.28,-0.628311,Ground Pass,,,Rodrigo Pinheiro Ferreira,Regular Play,58.4,9.8,False,success_total,success_total,1,1,5,6,1,interior_exterior_same_side,1,interior_exterior_same_side,4,GK-CB-DB,LCB,1,1
4005776,194,Famalicão,2,4,96f54286-c5f2-5fc3-a5ad-04f9d4cbe375,2739,77,9,1.129,Rodrigo Pinheiro Ferreira,39010.0,Left Back,Carry,"[58.4, 9.8]",58.4,9.8,,"[62.7, 10.2]",,,,,,,Regular Play,62.7,10.2,False,success_total,success_total,1,1,5,6,1,interior_exterior_same_side,1,interior_exterior_same_side,4,GK-CB-DB,LB,1,1
4005776,194,Famalicão,2,5,a1637ef2-6d36-5ee3-b01a-c00ed04fe7f1,2740,77,11,2.769,Rodrigo Pinheiro Ferreira,39010.0,Left Back,Pass,"[62.7, 10.2]",62.7,10.2,"[109.0, 13.8]",,46.44,0.077598,High Pass,,,Simon Elisor,Regular Play,109.0,13.8,False,success_total,success_total,1,1,5,6,1,interior_exterior_same_side,1,interior_exterior_same_side,4,GK-CB-DB,LB,1,1
4005776,194,Famalicão,2,6,809f3531-3a18-5044-8939-b9f1612e4388,2742,77,13,1.621,Simon Elisor,45084.0,Center Forward,Carry,"[109.0, 13.8]",109.0,13.8,,"[108.9, 10.8]",,,,,,,Regular Play,108.9,10.8,True,success_total,success_total,1,1,5,6,1,interior_exterior_same_side,1,interior_exterior_same_side,4,GK-CB-DB,CF,0,1
4005776,235,Famalicão,2,1,6d7aa96b-90e5-5e25-802b-d8ae92f7c437,3258,97,50,0.832,Lazar Carević,153293.0,Goalkeeper,Pass,"[5.8, 42.0]",5.8,42.0,"[15.6, 41.6]",,9.81,-0.040794,Ground Pass,Goal Kick,,Tom van de Looi,From Goal Kick,15.6,41.6,False,success_total,success_total,1,1,9,10,3,switch_of_play,3,switch_of_play,2,GR-Médios,GK,1,1
4005776,235,Famalicão,2,2,de839d7a-768f-5592-921f-ef86afd346a4,3261,97,53,1.183,Tom van de Looi,15541.0,Right Defensive Midfield,Pass,"[23.1, 39.4]",23.1,39.4,"[26.2, 11.0]",,28.57,-1.462072,Ground Pass,,,Rodrigo Pinheiro Ferreira,From Goal Kick,26.2,11.0,True,success_total,success_total,1,1,9,10,3,switch_of_play,3,switch_of_play,2,GR-Médios,DM,1,1
4005776,235,Famalicão,2,3,0bec7f5d-535a-5064-a159-e31ec5603533,3263,97,54,2.333,Rodrigo Pinheiro Ferreira,39010.0,Left Back,Carry,"[26.2, 11.0]",26.2,11.0,,"[24.1, 22.1]",,,,,,,From Goal Kick,24.1,22.1,False,success_total,success_total,1,1,9,10,3,switch_of_play,3,switch_of_play,2,GR-Médios,LB,1,1
